Student Name,Student ID,Major
Samuel Miller,SID17266,Computer Science
Carlos Dawson,SID17267,Literature
Charles Joseph,SID17268,Physics
Lindsey Spencer,SID17269,Biology
Craig Gonzalez,SID17270,History
Jacob Cortez,SID17271,Engineering
Sydney Shaw,SID17272,Physics
Douglas Harris,SID17273,Engineering
Misty Ochoa,SID17274,Physics
Christopher Anderson,SID17275,Engineering
Craig Hamilton,SID17276,Philosophy
Jessica Morgan,SID17277,Economics
Daniel Walker,SID17278,Medicine
David Montgomery,SID17279,Biology
Alexis Bishop,SID17280,Medicine
Joseph James,SID17281,Philosophy
Nicholas Williams,SID17282,Mathematics
Donna Clark,SID17283,Engineering
Sara Hicks,SID17284,Engineering
Mary Frederick,SID17285,Psychology
James Bradley,SID17286,Psychology
Mary Stevenson,SID17287,Engineering
Andrew King,SID17288,Mathematics
Vanessa Delgado,SID17289,Biology
Thomas Small,SID17290,Psychology
Steven Herrera,SID17291,Philosophy
George Page,SID17292,Medicine
Timothy Fitzgerald,SID17293,Philosophy
Cody Watson,SID17294,Computer Science
Erika Cameron,SID17295,Medicine
Donald Mclaughlin,SID17296,Art
Jennifer Garcia,SID17297,Literature
Jacob Murphy,SID17298,Engineering
Christopher Liu,SID17299,Philosophy
Haley Marshall,SID17300,Economics
Donna Santiago,SID17301,Mathematics
Tara Figueroa,SID17302,History
Debra Rosales,SID17303,Engineering
Kaitlin Hill,SID17304,Engineering
Wanda Carpenter,SID17305,Biology
Edward Perkins,SID17306,Physics
Natalie Flores,SID17307,Medicine
Michelle Oliver,SID17308,Computer Science
Gina Wells,SID17309,Economics
Stephanie Hill,SID17310,Psychology
Susan Davies,SID17311,Computer Science
Seth Brown,SID17312,Psychology
Paul Lawrence,SID17313,Philosophy
Mr. Michael Lopez MD,SID17314,Medicine
Zachary Pratt,SID17315,Physics
Michelle Simon,SID17316,Biology
Julie Ross,SID17317,Physics
Mitchell Lester,SID17318,Physics
Cory Robinson,SID17319,Art
Jennifer Collins,SID17320,Mathematics
Joshua Ellis,SID17321,Physics
Robert Stephens,SID17322,Art
Monique Wilcox,SID17323,Computer Science
Jose Bailey,SID17324,Mathematics
Anthony Diaz,SID17325,History
Julia Davis,SID17326,Computer Science
Erin Bell,SID17327,Engineering
Kevin Haas,SID17328,Art
Stephen Scott,SID17329,Physics
Austin Armstrong,SID17330,Medicine
Clinton Sanchez,SID17331,Physics
Tracy Ruiz,SID17332,Psychology
Ronald Collier,SID17333,Biology
Cody Boyle MD,SID17334,Literature
Melinda Davenport,SID17335,History
James Gonzalez,SID17336,History
Gabrielle Moore,SID17337,Mathematics
Karen Lawrence,SID17338,Philosophy
Michael Davis,SID17339,Mathematics
Rebecca Dawson,SID17340,Literature
Christina Fitzgerald,SID17341,Biology
Daniel Harris,SID17342,Computer Science
Steven Hunter,SID17343,Economics
Jennifer Willis,SID17344,Psychology
Anthony Phillips,SID17345,Computer Science
Lance Salinas,SID17346,Psychology
Howard Simmons,SID17347,History
Olivia Johnson,SID17348,Psychology
Marvin Smith,SID17349,Computer Science
Debra Ross,SID17350,Medicine
Michael Levy,SID17351,Art
Dawn Smith,SID17352,Psychology
Ashley Meyer,SID17353,Medicine
Angel Knight,SID17354,Medicine
Tiffany Johnson,SID17355,Computer Science
Jonathan Chung,SID17356,Philosophy
Zachary Parrish,SID17357,Art
Frank Wilson,SID17358,Biology
Chelsea Casey,SID17359,Computer Science
John Bridges,SID17360,Art
Katie Preston,SID17361,Economics
William Ward,SID17362,Computer Science
Cynthia Sanchez,SID17363,Philosophy
Amanda Gray,SID17364,Philosophy
Vincent Pratt,SID17365,Art
Brenda Moreno,SID17366,Economics
Sarah Patel,SID17367,Engineering
Michael Ford,SID17368,History
Jennifer Miller,SID17369,History
Daniel Griffin,SID17370,Computer Science
Erin Ingram,SID17371,Medicine
David Shannon,SID17372,Mathematics
Jennifer King,SID17373,Medicine
April Flynn,SID17374,Engineering
Dana Contreras,SID17375,Economics
Kim Brown,SID17376,Medicine
Lisa Johnson,SID17377,Psychology
Walter Patton,SID17378,Medicine
Kristin Hicks,SID17379,Biology
Jason Perez,SID17380,History
Jason Stanley,SID17381,Art
Jodi Horton,SID17382,Engineering
Anthony Russell,SID17383,Physics
Robert Velazquez,SID17384,Literature
Alyssa Lee,SID17385,Engineering
Cindy Stein,SID17386,Art
Jeffrey Simon,SID17387,History
Brett Mendez,SID17388,Medicine
Kristen Rivera,SID17389,Medicine
Nicolas Taylor,SID17390,History
Andrew Marquez,SID17391,History
Andrew Reynolds,SID17392,Literature
Alvin Leonard,SID17393,Philosophy
Amber Bird,SID17394,Biology
Christopher Espinoza,SID17395,Psychology
Peter Wiley,SID17396,Philosophy
John Garner,SID17397,Psychology
Erik Richardson,SID17398,Engineering
Adrienne Camacho,SID17399,Philosophy
Charles Brown,SID17400,Computer Science
Sean Juarez,SID17401,Physics
Pamela Sherman,SID17402,History
Ryan Gray,SID17403,Art
Diana Anderson,SID17404,Physics
Sheri Goodman,SID17405,Psychology
Austin Walton,SID17406,Computer Science
Jose Gonzalez,SID17407,Computer Science
Jerome Mathis,SID17408,Psychology
Adam Kaufman,SID17409,Physics
Grant Bates,SID17410,Computer Science
John Benjamin,SID17411,Economics
Jamie Medina,SID17412,Economics
Vincent Griffith,SID17413,Computer Science
Christopher Jarvis,SID17414,Medicine
David Ramos,SID17415,Philosophy
Stephanie Dixon,SID17416,Medicine
Heather Grant,SID17417,Computer Science
Dr. Kristina Perez,SID17418,Engineering
Kathryn Porter,SID17419,Art
Jeffrey Martin,SID17420,Philosophy
Kevin Santiago,SID17421,Economics
Duane Brown,SID17422,Engineering
Jennifer Ellison,SID17423,Mathematics
Jennifer Martin,SID17424,Medicine
Jennifer Watkins,SID17425,Psychology
Jennifer Wade,SID17426,History
Kenneth Wilson,SID17427,Medicine
Bruce Thompson,SID17428,Literature
Albert Mclean,SID17429,Philosophy
Laurie Beck,SID17430,Engineering
Adam Fox,SID17431,Engineering
Tamara Rogers,SID17432,Literature
Lisa Lane,SID17433,Art
Christina Smith,SID17434,Engineering
Tracy Diaz,SID17435,Economics
Marissa Smith,SID17436,Physics
Michael Graves,SID17437,Economics
Anthony Pennington,SID17438,Philosophy
Kathryn Brewer,SID17439,Mathematics
Elizabeth Brown,SID17440,Economics
Richard Wu,SID17441,Mathematics
Jordan Powers,SID17442,Art
James Wolfe,SID17443,Engineering
Christina Wilkerson,SID17444,Medicine
Anthony Reed,SID17445,Biology
Samantha Blair,SID17446,Psychology
Emily Miller,SID17447,Physics
Max Collins,SID17448,Computer Science
Cynthia Jones,SID17449,Medicine
Michael Cantrell,SID17450,Medicine
Anna Russell,SID17451,Psychology
Karina Bailey,SID17452,Biology
Christopher Holmes,SID17453,Engineering
Adrian Williams,SID17454,Computer Science
Elizabeth Davis,SID17455,Engineering
Nancy Lopez,SID17456,Literature
Nicole Gilbert,SID17457,Psychology
Robert Ward,SID17458,Philosophy
Dakota Evans,SID17459,Literature
Lisa Horton,SID17460,Biology
Joel Brock,SID17461,Biology
Adam Ramirez,SID17462,History
Daniel Patel,SID17463,Biology
Brittany Henry,SID17464,Medicine
Ronald Graham,SID17465,Psychology
George Guzman,SID17466,Computer Science
Susan Gibson,SID17467,Literature
Kimberly Hubbard,SID17468,History
Margaret Orr,SID17469,Engineering
Jacob Tate,SID17470,Engineering
Haley Daniels,SID17471,Art
David Barker,SID17472,History
Maria Huynh,SID17473,Computer Science
Susan Shah,SID17474,Psychology
Stephanie Castillo,SID17475,Art
Charles Kirk,SID17476,History
Sean Smith,SID17477,Computer Science
Kristopher Johnson,SID17478,Art
Jeffrey Murray,SID17479,Economics
Heather Carey,SID17480,Medicine
Elizabeth Page,SID17481,Engineering
Benjamin Horn,SID17482,Psychology
Andrew Phillips,SID17483,Economics
Morgan Mcdonald,SID17484,Engineering
Benjamin Woods,SID17485,Medicine
Stephanie Brown,SID17486,Physics
Anthony Lee,SID17487,Philosophy
Patrick Moody,SID17488,Art
Marc Torres,SID17489,Literature
Mary Petty,SID17490,Philosophy
Tyler Mendoza,SID17491,Art
Darin Phillips,SID17492,Economics
Robin Sosa,SID17493,Engineering
Eric Smith,SID17494,Philosophy
Peter Gonzales,SID17495,Engineering
Robert Barron,SID17496,Economics
Jennifer Watson,SID17497,Computer Science
Jennifer Brooks,SID17498,Biology
Paul Bruce,SID17499,History
Thomas Thompson,SID17500,Physics
Erica Johnson,SID17501,Art
Dana Johnson,SID17502,Biology
Donald Vasquez,SID17503,History
Stephanie Rice,SID17504,Physics
Mr. Michael Lucas,SID17505,Economics
Courtney Thompson,SID17506,Engineering
Cameron Vincent,SID17507,Physics
Dave Jones,SID17508,Economics
Kenneth Long,SID17509,Mathematics
Loretta Brown,SID17510,Biology
Joy Hayes,SID17511,Philosophy
Christopher Townsend,SID17512,Literature
Miranda Baird,SID17513,Philosophy
Kayla Noble,SID17514,Literature
Kristin Anderson,SID17515,Engineering
Christina Taylor,SID17516,Philosophy
Scott Clark,SID17517,Economics
Christina Scott,SID17518,Biology
Jeffrey Warren,SID17519,Psychology
Emily Lopez,SID17520,Mathematics
Monica Lawson,SID17521,History
Lisa Hill,SID17522,Medicine
Mary Taylor,SID17523,Psychology
Lisa Harvey,SID17524,Philosophy
Jessica Smith,SID17525,Medicine
Alisha Wright,SID17526,Philosophy
Nicole Andrews,SID17527,Psychology
Ariel Winters,SID17528,History
Corey Solis,SID17529,Economics
Kristin Robinson,SID17530,Philosophy
Audrey Austin,SID17531,Mathematics
Michael Sampson,SID17532,Literature
Michele Pratt,SID17533,Physics
Dennis Rosales,SID17534,Physics
Kristin Crawford,SID17535,Philosophy
Briana Brown DVM,SID17536,History
Amy Nicholson,SID17537,Engineering
Donna Shields,SID17538,Medicine
James Powers,SID17539,Literature
Shelley Lynch,SID17540,Art
Carla Jones,SID17541,Biology
Ann Taylor,SID17542,Computer Science
Heidi Johnson,SID17543,History
Jordan Marquez,SID17544,Engineering
Mrs. Kendra Johnson,SID17545,Literature
Alec Payne,SID17546,Economics
Timothy Braun,SID17547,Art
Derek Thompson,SID17548,Computer Science
Christian Reid,SID17549,Art
Janet Duncan,SID17550,Medicine
Paula Nelson,SID17551,Physics
Christy Spears,SID17552,Computer Science
Joseph Adams,SID17553,Physics
Juan Navarro,SID17554,Medicine
Luis Marshall,SID17555,Mathematics
Timothy Everett,SID17556,Philosophy
Alexander Rose,SID17557,Computer Science
Lindsay Leon,SID17558,Literature
Rachel Kerr,SID17559,Mathematics
Kristy Gray,SID17560,Computer Science
Charles Mason,SID17561,History
Michael Castillo,SID17562,Computer Science
Ashley Lang,SID17563,Philosophy
Jack Morris,SID17564,Mathematics
Austin Evans,SID17565,Art
Martha Brooks,SID17566,History
Collin Lopez,SID17567,Engineering
Danny Wilson,SID17568,Biology
Theodore Wu,SID17569,Literature
Ricardo Johnson,SID17570,Physics
Vickie Hall,SID17571,Economics
Marcia Harris,SID17572,Physics
Anna Cortez,SID17573,Literature
Lisa Taylor,SID17574,Engineering
Karen Gomez,SID17575,Art
Dr. Grace Keith,SID17576,Literature
Karen Smith,SID17577,Physics
Tiffany Clark,SID17578,Psychology
William Daugherty,SID17579,Economics
Ann Hamilton,SID17580,Philosophy
Kevin Nelson,SID17581,Engineering
Vanessa Grant,SID17582,Economics
Patrick Logan,SID17583,Economics
Kathleen Rogers,SID17584,Literature
Kristin Wheeler,SID17585,Biology
Alexander Young,SID17586,Engineering
Philip Johnston,SID17587,Engineering
Matthew Goodman,SID17588,History
Michael Hoffman,SID17589,Literature
Veronica Walker,SID17590,Biology
Melissa Elliott,SID17591,Psychology
Jill Mosley,SID17592,Medicine
Keith Fuller,SID17593,Physics
Robert Barr,SID17594,Economics
Sandra Gutierrez,SID17595,Medicine
Anthony Melendez,SID17596,Engineering
Gary Schneider,SID17597,Mathematics
Jeffrey Arnold,SID17598,Philosophy
Pamela Garcia DDS,SID17599,Psychology
Debbie Gonzales,SID17600,Biology
Ryan Marsh,SID17601,Economics
Eric Bass,SID17602,Psychology
Heidi Peterson MD,SID17603,Mathematics
Jennifer Lane,SID17604,Philosophy
Brian Lee,SID17605,Literature
Paul Ford,SID17606,Literature
Ariana Olson,SID17607,History
Nicole Martinez,SID17608,Economics
Caroline Hall,SID17609,Literature
Sarah Chavez,SID17610,Medicine
Erika Schneider,SID17611,Engineering
David Williams,SID17612,Physics
Barry Nunez,SID17613,Computer Science
Calvin Lopez,SID17614,Art
Pam Keller,SID17615,Economics
Janice Strickland,SID17616,Economics
Michael Mendoza,SID17617,Philosophy
Courtney Reyes,SID17618,Engineering
Chris Roberts,SID17619,Computer Science
Joshua Jimenez,SID17620,Engineering
Robin Green,SID17621,Psychology
Carlos Little,SID17622,Philosophy
Kimberly Owens,SID17623,Engineering
Kyle Miller,SID17624,Psychology
Valerie Greene,SID17625,Computer Science
Andrew Gallegos,SID17626,Art
Rachel Smith,SID17627,Computer Science
Benjamin Mcguire,SID17628,Literature
Wendy Brady,SID17629,Literature
Jason Smith,SID17630,Computer Science
Louis Levine,SID17631,Mathematics
Nancy Black,SID17632,Engineering
Shannon Turner,SID17633,Biology
Beth Davis,SID17634,Engineering
Ronald Flores,SID17635,Mathematics
Nathan Rice,SID17636,Philosophy
Randall Wells,SID17637,Philosophy
David Henry,SID17638,Psychology
Sandra Spencer,SID17639,Mathematics
Christine Gallagher,SID17640,Philosophy
Christopher Moreno,SID17641,Philosophy
Bryan Estrada DVM,SID17642,Literature
Oscar Shannon,SID17643,Art
Jason Harrison,SID17644,Biology
Susan Martinez,SID17645,Physics
Peter Cervantes,SID17646,Computer Science
Karen Anderson PhD,SID17647,Computer Science
David Doyle,SID17648,Art
Laura Jackson,SID17649,Biology
Robert Moore,SID17650,Art
Jaime Gregory,SID17651,Biology
Mrs. Deanna Taylor DVM,SID17652,Psychology
Willie Williams,SID17653,Literature
Stephanie Bates,SID17654,History
April Cook,SID17655,Mathematics
James Hall,SID17656,Computer Science
Carrie Smith,SID17657,Mathematics
Kelly Williams,SID17658,Psychology
Gary Diaz,SID17659,Physics
Carolyn Daniel,SID17660,Computer Science
Todd Fields,SID17661,Medicine
Ashley Wilkins,SID17662,Economics
Jerry Garcia,SID17663,Mathematics
Miguel Baird,SID17664,History
Zachary Kramer,SID17665,History
Jessica Smith,SID17666,Mathematics
James Snyder,SID17667,Engineering
Ms. Amanda Shepherd MD,SID17668,History
Jason Navarro,SID17669,Engineering
Amy Gibson,SID17670,History
Joseph Murray,SID17671,Biology
Deborah Rivera,SID17672,Mathematics
Mrs. Helen Hernandez,SID17673,Psychology
Sierra White,SID17674,Engineering
Matthew Little,SID17675,Physics
David Martinez MD,SID17676,Economics
Brian Thomas,SID17677,History
Robert Wilson,SID17678,Mathematics
Francisco Spence,SID17679,Philosophy
Vincent Perez,SID17680,History
Jerome Nelson,SID17681,Medicine
Adam Nicholson,SID17682,Art
Casey Martinez,SID17683,History
Alexander Carpenter,SID17684,Mathematics
Mary Griffith,SID17685,Literature
Abigail Gomez,SID17686,Literature
Brandon Webb,SID17687,Biology
Kurt Brown,SID17688,Psychology
Marie Perez,SID17689,Art
Michelle Blanchard,SID17690,Economics
Steven Garcia,SID17691,Philosophy
Tina Miranda,SID17692,History
Katherine Nash,SID17693,Mathematics
James Wolf,SID17694,Biology
Sarah Perez,SID17695,Mathematics
Aaron James,SID17696,Mathematics
Amanda Clark,SID17697,Literature
Mia Glenn,SID17698,Psychology
Anna Brown,SID17699,Mathematics
Eddie Jones,SID17700,Computer Science
Amy Allison,SID17701,Biology
Richard Blankenship,SID17702,Literature
Aaron Brown,SID17703,Economics
Sean Baker,SID17704,Art
Bryan Mckenzie,SID17705,Literature
Donald Tate,SID17706,Art
Lisa Douglas,SID17707,History
Jon Vance,SID17708,Economics
Susan Brown,SID17709,Computer Science
Mr. Randall Deleon,SID17710,Economics
Cynthia Daugherty,SID17711,Philosophy
Michelle Mcgee,SID17712,Engineering
Stephanie Hamilton,SID17713,Computer Science
Sharon Anderson,SID17714,Physics
Ryan Gardner,SID17715,Mathematics
Angel Gomez,SID17716,Psychology
David Oneill,SID17717,Medicine
Kathryn Ford,SID17718,Engineering
David Wagner,SID17719,Literature
Anita Ellis,SID17720,Philosophy
Thomas Brown,SID17721,Psychology
Vernon Wright,SID17722,Engineering
Lacey Wyatt,SID17723,Computer Science
Leah Velasquez,SID17724,Engineering
Danielle Bell,SID17725,Psychology
Sylvia Campbell,SID17726,Physics
Daniel Pearson,SID17727,Biology
Laurie Flores,SID17728,Mathematics
Gregory Stewart,SID17729,Mathematics
Brittany Townsend,SID17730,Psychology
Rachel Hayes,SID17731,Engineering
Betty Henry,SID17732,Physics
Diane Johnson,SID17733,Biology
Renee Morris,SID17734,History
Nathan Rangel,SID17735,Mathematics
Jorge Hodges,SID17736,Physics
Robert James,SID17737,Biology
Rodney Turner,SID17738,Art
Nicholas Beck,SID17739,History
Sierra Ramirez,SID17740,Psychology
Amber Collins,SID17741,Biology
Brian Anderson,SID17742,Mathematics
Jennifer Rice,SID17743,Physics
Dale Miles,SID17744,Physics
Chris Owens,SID17745,Engineering
Sonya Alexander,SID17746,Engineering
Nicholas Gregory,SID17747,Physics
Gina Robinson,SID17748,Engineering
Jordan Smith,SID17749,Literature
Daniel Gomez,SID17750,Psychology
Carl Robinson,SID17751,Economics
Walter Baker,SID17752,Psychology
Brady Yang,SID17753,Literature
Todd Phillips,SID17754,Economics
Melanie Wolfe,SID17755,Computer Science
Anthony Thomas,SID17756,Economics
Gabriel Hamilton,SID17757,Literature
Jeremy Thompson,SID17758,Psychology
Scott Patterson,SID17759,Literature
Brianna Washington,SID17760,Computer Science
Christopher Marshall,SID17761,History
Gabrielle Kim,SID17762,Art
Billy Richardson,SID17763,Economics
Michaela Harris,SID17764,History
Thomas Pitts,SID17765,Literature
David Thomas,SID17766,History
Mr. Kyle Wood,SID17767,Literature
Christina Buchanan,SID17768,Engineering
Heather Thornton,SID17769,Physics
Gabriel Mcconnell,SID17770,Physics
Ryan Clark,SID17771,Art
Joanna Alexander,SID17772,Economics
Donald Johnson,SID17773,Philosophy
Mr. Eric Martinez,SID17774,History
Ariel Hines,SID17775,Medicine
Francisco Ward,SID17776,History
Brittany Stokes,SID17777,Physics
Joshua Bender,SID17778,Art
Amy Peters,SID17779,Physics
Michael Gonzalez,SID17780,Medicine
Keith Wilson,SID17781,Engineering
Douglas Gardner,SID17782,Art
Vanessa Melton,SID17783,Medicine
Patricia Brooks,SID17784,Computer Science
Andrew Sanders,SID17785,Literature
Anthony Pham,SID17786,Medicine
Eric Collins,SID17787,Engineering
Suzanne Ross,SID17788,Literature
Elizabeth Hogan,SID17789,Philosophy
Jasmine Jennings,SID17790,Medicine
Victoria Rivera,SID17791,Philosophy
David Knight,SID17792,Engineering
Travis Gomez,SID17793,Biology
Ronald Collins,SID17794,Physics
Kellie Rhodes,SID17795,History
Stephanie Jackson,SID17796,Art
Michael Booth,SID17797,Economics
Timothy Davis,SID17798,Computer Science
Benjamin Brown,SID17799,Biology
Kelsey Rivera,SID17800,Mathematics
Jacob Rhodes,SID17801,Biology
Amanda Black,SID17802,Mathematics
Daniel Mullins,SID17803,Biology
Sydney Fox,SID17804,Mathematics
Bryce Roberts,SID17805,Literature
Robert Gomez,SID17806,History
Rebecca Burgess,SID17807,Literature
Joseph Conner MD,SID17808,History
Danielle Mcdonald,SID17809,Biology
Kimberly Edwards,SID17810,Engineering
Kristin Perkins,SID17811,Psychology
Monica Ferguson,SID17812,Computer Science
Kelly West MD,SID17813,Computer Science
Daniel Henderson,SID17814,Philosophy
Matthew Wiggins,SID17815,Philosophy
Caitlin Davis,SID17816,Biology
Stephanie Burns,SID17817,Philosophy
Tim Hernandez,SID17818,Mathematics
Antonio Lynch,SID17819,Biology
Kaitlyn Butler,SID17820,Computer Science
Matthew Collins,SID17821,Computer Science
Sharon Torres,SID17822,Psychology
Thomas Macdonald,SID17823,Computer Science
Michael Russo,SID17824,History
Zachary Boyer,SID17825,Computer Science
Lacey Davis,SID17826,Economics
Alyssa Cox,SID17827,Psychology
Jeffery Carter,SID17828,Art
Kenneth Norris,SID17829,Mathematics
